rule_id	fired	firing_seq	pattern	subject_or_na	regime	form	testee	record_id	prediction_id	slot	value
R-BUCKET-SPAN	1	27	cls-upto-32		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	27	cls-upto-32		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	27	cls-upto-32		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	27	cls-upto-32		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	27	cls-upto-32		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	27	cls-upto-32		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.42
R-BUCKET-SPAN	1	28	cls-upto-32768		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-32768
R-BUCKET-SPAN	1	28	cls-upto-32768		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			regime	large-subject-throughput
R-BUCKET-SPAN	1	28	cls-upto-32768		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			form	plain
R-BUCKET-SPAN	1	28	cls-upto-32768		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	28	cls-upto-32768		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	28	cls-upto-32768		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	28	cls-upto-32768		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	28	cls-upto-32768		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	28	cls-upto-32768		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.53
R-BUCKET-SPAN	1	29	cls-upto-32768		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-32768
R-BUCKET-SPAN	1	29	cls-upto-32768		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			regime	match-compliance
R-BUCKET-SPAN	1	29	cls-upto-32768		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			form	whole-subject
R-BUCKET-SPAN	1	29	cls-upto-32768		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	29	cls-upto-32768		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	29	cls-upto-32768		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	29	cls-upto-32768		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	29	cls-upto-32768		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	29	cls-upto-32768		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.10
R-BUCKET-SPAN	1	30	cls-upto-32768		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-32768
R-BUCKET-SPAN	1	30	cls-upto-32768		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			regime	short-subject-search
R-BUCKET-SPAN	1	30	cls-upto-32768		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			form	plain
R-BUCKET-SPAN	1	30	cls-upto-32768		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	30	cls-upto-32768		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	30	cls-upto-32768		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	30	cls-upto-32768		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	30	cls-upto-32768		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	30	cls-upto-32768		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.25
R-BUCKET-SPAN	1	31	cls-upto-4		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-4
R-BUCKET-SPAN	1	31	cls-upto-4		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			regime	large-subject-throughput
R-BUCKET-SPAN	1	31	cls-upto-4		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			form	plain
R-BUCKET-SPAN	1	31	cls-upto-4		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	31	cls-upto-4		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	31	cls-upto-4		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	31	cls-upto-4		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	31	cls-upto-4		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	31	cls-upto-4		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.68
R-BUCKET-SPAN	1	32	cls-upto-4		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-4
R-BUCKET-SPAN	1	32	cls-upto-4		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			regime	match-compliance
R-BUCKET-SPAN	1	32	cls-upto-4		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			form	whole-subject
R-BUCKET-SPAN	1	32	cls-upto-4		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	32	cls-upto-4		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	32	cls-upto-4		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	32	cls-upto-4		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	32	cls-upto-4		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	32	cls-upto-4		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.29
R-BUCKET-SPAN	1	33	cls-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-4
R-BUCKET-SPAN	1	33	cls-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			regime	short-subject-search
R-BUCKET-SPAN	1	33	cls-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			form	plain
R-BUCKET-SPAN	1	33	cls-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	33	cls-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	33	cls-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	33	cls-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	33	cls-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	33	cls-upto-4		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.46
R-BUCKET-SPAN	1	34	cls-upto-4096		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-4096
R-BUCKET-SPAN	1	34	cls-upto-4096		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			regime	large-subject-throughput
R-BUCKET-SPAN	1	34	cls-upto-4096		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			form	plain
R-BUCKET-SPAN	1	34	cls-upto-4096		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	34	cls-upto-4096		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	34	cls-upto-4096		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	34	cls-upto-4096		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	34	cls-upto-4096		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	34	cls-upto-4096		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.52
R-BUCKET-SPAN	1	35	cls-upto-4096		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-4096
R-BUCKET-SPAN	1	35	cls-upto-4096		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			regime	match-compliance
R-BUCKET-SPAN	1	35	cls-upto-4096		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			form	whole-subject
R-BUCKET-SPAN	1	35	cls-upto-4096		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	35	cls-upto-4096		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	35	cls-upto-4096		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	35	cls-upto-4096		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	35	cls-upto-4096		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	35	cls-upto-4096		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.10
R-BUCKET-SPAN	1	36	cls-upto-4096		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-4096
R-BUCKET-SPAN	1	36	cls-upto-4096		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			regime	short-subject-search
R-BUCKET-SPAN	1	36	cls-upto-4096		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			form	plain
R-BUCKET-SPAN	1	36	cls-upto-4096		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	36	cls-upto-4096		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	36	cls-upto-4096		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	36	cls-upto-4096		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	36	cls-upto-4096		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	36	cls-upto-4096		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.25
R-BUCKET-SPAN	1	37	cls-upto-512		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-512
R-BUCKET-SPAN	1	37	cls-upto-512		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			regime	large-subject-throughput
R-BUCKET-SPAN	1	37	cls-upto-512		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			form	plain
R-BUCKET-SPAN	1	37	cls-upto-512		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	37	cls-upto-512		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	37	cls-upto-512		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	37	cls-upto-512		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	37	cls-upto-512		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	37	cls-upto-512		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.52
R-BUCKET-SPAN	1	38	cls-upto-512		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-512
R-BUCKET-SPAN	1	38	cls-upto-512		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			regime	match-compliance
R-BUCKET-SPAN	1	38	cls-upto-512		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			form	whole-subject
R-BUCKET-SPAN	1	38	cls-upto-512		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	38	cls-upto-512		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	38	cls-upto-512		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	38	cls-upto-512		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	38	cls-upto-512		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	38	cls-upto-512		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.10
R-BUCKET-SPAN	1	39	cls-upto-512		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-512
R-BUCKET-SPAN	1	39	cls-upto-512		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			regime	short-subject-search
R-BUCKET-SPAN	1	39	cls-upto-512		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			form	plain
R-BUCKET-SPAN	1	39	cls-upto-512		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	39	cls-upto-512		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	39	cls-upto-512		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	39	cls-upto-512		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	39	cls-upto-512		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	39	cls-upto-512		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.25
R-BUCKET-SPAN	1	40	cls-upto-64		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-64
R-BUCKET-SPAN	1	40	cls-upto-64		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			regime	large-subject-throughput
R-BUCKET-SPAN	1	40	cls-upto-64		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			form	plain
R-BUCKET-SPAN	1	40	cls-upto-64		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	40	cls-upto-64		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	40	cls-upto-64		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	40	cls-upto-64		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	40	cls-upto-64		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	40	cls-upto-64		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.51
R-BUCKET-SPAN	1	41	cls-upto-64		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-64
R-BUCKET-SPAN	1	41	cls-upto-64		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			regime	match-compliance
R-BUCKET-SPAN	1	41	cls-upto-64		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			form	whole-subject
R-BUCKET-SPAN	1	41	cls-upto-64		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	41	cls-upto-64		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	41	cls-upto-64		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	41	cls-upto-64		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	41	cls-upto-64		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	41	cls-upto-64		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.19
R-BUCKET-SPAN	1	42	cls-upto-64		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-64
R-BUCKET-SPAN	1	42	cls-upto-64		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			regime	short-subject-search
R-BUCKET-SPAN	1	42	cls-upto-64		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			form	plain
R-BUCKET-SPAN	1	42	cls-upto-64		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	42	cls-upto-64		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	42	cls-upto-64		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	42	cls-upto-64		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	42	cls-upto-64		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	42	cls-upto-64		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.35
R-BUCKET-SPAN	1	43	cls-upto-65535		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-65535
R-BUCKET-SPAN	1	43	cls-upto-65535		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			regime	large-subject-throughput
R-BUCKET-SPAN	1	43	cls-upto-65535		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			form	plain
R-BUCKET-SPAN	1	43	cls-upto-65535		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	43	cls-upto-65535		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	43	cls-upto-65535		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	43	cls-upto-65535		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	43	cls-upto-65535		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	43	cls-upto-65535		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.54
R-BUCKET-SPAN	1	44	cls-upto-65535		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-65535
R-BUCKET-SPAN	1	44	cls-upto-65535		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			regime	match-compliance
R-BUCKET-SPAN	1	44	cls-upto-65535		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			form	whole-subject
R-BUCKET-SPAN	1	44	cls-upto-65535		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	44	cls-upto-65535		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	44	cls-upto-65535		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	44	cls-upto-65535		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	44	cls-upto-65535		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	44	cls-upto-65535		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.10
R-BUCKET-SPAN	1	45	cls-upto-65535		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-65535
R-BUCKET-SPAN	1	45	cls-upto-65535		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			regime	short-subject-search
R-BUCKET-SPAN	1	45	cls-upto-65535		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			form	plain
R-BUCKET-SPAN	1	45	cls-upto-65535		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	45	cls-upto-65535		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	45	cls-upto-65535		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	45	cls-upto-65535		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	45	cls-upto-65535		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	45	cls-upto-65535		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.25
R-BUCKET-SPAN	1	46	cls-upto-8		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-8
R-BUCKET-SPAN	1	46	cls-upto-8		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			regime	large-subject-throughput
R-BUCKET-SPAN	1	46	cls-upto-8		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			form	plain
R-BUCKET-SPAN	1	46	cls-upto-8		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	46	cls-upto-8		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	46	cls-upto-8		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	46	cls-upto-8		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	46	cls-upto-8		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	46	cls-upto-8		large-subject-throughput	plain	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.57
R-BUCKET-SPAN	1	47	cls-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-8
R-BUCKET-SPAN	1	47	cls-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			regime	match-compliance
R-BUCKET-SPAN	1	47	cls-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			form	whole-subject
R-BUCKET-SPAN	1	47	cls-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	47	cls-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	47	cls-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	47	cls-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	47	cls-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	47	cls-upto-8		match-compliance	whole-subject	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.23
R-BUCKET-SPAN	1	48	cls-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			pattern	cls-upto-8
R-BUCKET-SPAN	1	48	cls-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			regime	short-subject-search
R-BUCKET-SPAN	1	48	cls-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			form	plain
R-BUCKET-SPAN	1	48	cls-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			testee	pcrec_d34c9131_vm-in-caps-simdna
R-BUCKET-SPAN	1	48	cls-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			config	vm-in-caps-simdna
R-BUCKET-SPAN	1	48	cls-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			old_pin	288d505
R-BUCKET-SPAN	1	48	cls-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			new_pin	d34c9131
R-BUCKET-SPAN	1	48	cls-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			span	2
R-BUCKET-SPAN	1	48	cls-upto-8		short-subject-search	plain	pcrec_d34c9131_vm-in-caps-simdna			verdict	faster ×1.40
